SaleID,price
0,39010.66297589909
1,384.650756123625
2,7818.450829655691
3,11813.64220577721
4,566.8012722170663
5,1720.9916082968443
6,4574.2202303281065
7,10017.739050206834
8,3449.7822467638016
9,2155.0858554482643
10,4569.865133665355
11,6107.839928294252
12,2458.425976286552
13,12057.905817777215
14,11888.651743858867
15,295.2063886496738
16,630.011769064882
17,6322.1577935387395
18,9694.251495764143
19,1367.8699521428787
20,4828.431684138121
21,13334.48452473188
22,1438.79029669663
23,14861.676270193999
24,1701.5817245333055
25,6221.7440230733455
26,1552.6785070972273
27,3677.89827790797
28,21917.453481944984
29,17422.339366668475
30,1503.7674487965055
31,283.26695283411016
32,4047.478307922788
33,2843.150002118553
34,3157.0380490264934
35,6843.2185472644705
36,1047.4398396973702
37,3930.3277985413483
38,25199.587897832822
39,1594.6257973869538
40,13444.710238786985
41,3954.7538973312085
42,16173.61215332013
43,25718.52306590226
44,7913.9313812216915
45,2137.4863024358165
46,2887.1370468168107
47,46776.42226163638
48,1100.4355073524155
49,33533.62595682405
50,5044.331958130922
51,10041.540922433716
52,1076.197852733748
53,646.3686203182149
54,14366.211575483158
55,3979.1746949320905
56,882.6132224601494
57,2423.0475998874945
58,1099.2796602456729
59,2391.8789963452145
60,9256.081228515426
61,3133.8087052093624
62,1330.4774750007575
63,11633.3087683714
64,20964.261545327114
65,9478.57675378617
66,12774.654611019094
67,3305.35033681592
68,1250.8808839216126
69,3019.3886211324466
70,1809.6715471629054
71,571.2873187014798
72,997.93382864063
73,22768.56481537684
74,317.1470355909659
75,1076.3683380093812
76,2496.453790911005
77,7478.779992075442
78,2624.000202930859
79,4573.823886824991
80,2566.2529524094252
81,9061.19038366887
82,15110.606950168336
83,519.4049871116388
84,3955.235849304505
85,3482.3195621968366
86,36350.00853176149
87,347.72194350481743
88,2948.970802818317
89,3292.846258869492
90,1054.692325909892
91,7046.602428762948
92,5762.966130965978
93,794.1161428603177
94,10935.730597393944
95,154.69179941846656
96,13154.911998722897
97,8483.423150564191
98,440.3440591045919
99,380.72942440123757
100,525.4390863286296
101,4244.230004117546
102,1723.7850553534836
103,2765.15784965748
104,4258.328603244519
105,927.0317261027224
106,2119.4224656357883
107,613.8458927888519
108,7528.312104696946
109,2210.6314101012936
110,3617.4953203727223
111,11704.38855682061
112,10587.645390545506
113,1670.2212506475616
114,1288.5550105299212
115,2667.149859232454
116,6762.737444327484
117,2769.076204100409
118,20668.53736396227
119,10097.582032107417
120,14955.767178213602
121,1477.0795957705845
122,7784.6927331782435
123,101.72251769939575
124,14640.378242302138
125,3981.249653076582
126,2152.057748977976
127,15904.362950466537
128,32828.21243665514
129,3209.588731486495
130,3250.218305644915
131,844.945221498245
132,4137.250825236462
133,6234.461432812166
134,15825.671366049388
135,1309.089799139435
136,1513.9442840253419
137,3060.4952616907185
138,6852.460163805114
139,993.3801410487424
140,1400.6867330186387
141,1979.8563111489834
142,9783.974864851964
143,5828.604715305137
144,954.501838497405
145,1934.265913470821
146,6866.448731379995
147,1218.4904579945228
148,2280.206338423509
149,792.0275364529369
150,3597.9845958577826
151,7378.467541412363
152,607.7899452198808
153,826.9887677971977
154,19144.636655765615
155,2940.216727936855
156,374.42232405883874
157,5225.17886779602
158,1213.205533172972
159,10048.033026966696
160,47236.30194966642
161,849.7558143237693
162,807.8366443226059
163,702.8868437118368
164,4956.022965530855
165,3475.616074577966
166,6768.818168180078
167,2579.427358279725
168,4790.717150008072
169,2167.8137529696764
170,3174.2113591760453
171,4455.445759041632
172,1777.7552861606741
173,6180.624796532924
174,2482.2911178808336
175,612.1502045860459
176,22803.73150254696
177,220.1547324539838
178,1890.9778612132727
179,3331.413482161567
180,947.0180757553481
181,1528.8821933615136
182,6332.413820407953
183,1013.3756724837912
184,664.0300064075948
185,8793.901576226413
186,2865.003118843327
187,15742.984759996336
188,2740.2760087602924
189,5006.391558772282
190,5407.707533654455
191,130.62711284577748
192,1849.7821201095799
193,4039.4058037056834
194,15574.779101571494
195,778.5957444588608
196,18151.093548272904
197,3108.265887097727
198,4276.076776913379
199,2256.381450585719
200,2265.2613973732955
201,9868.243059025888
202,2189.911981205866
203,440.0209832864418
204,3807.3584164597287
205,1001.6605381105499
206,13145.078885311035
207,1519.687919169567
208,1308.841680626168
209,2288.367908031696
210,6081.298067984096
211,10269.487674393378
212,10181.066737366185
213,1127.8169896964137
214,4312.668534741239
215,131.4430035334297
216,24475.41950280897
217,2771.789207062585
218,11003.644319566643
219,11359.481049556016
220,2022.8881459245379
221,8762.755278697034
222,947.1902011714906
223,4846.213959260946
224,655.2447332933119
225,804.7228779847819
226,5711.184861970473
227,675.2367581322917
228,864.8901529990967
229,729.1266688771614
230,5915.749122931716
231,723.0813114099644
232,9509.279155441494
233,1747.5381740898267
234,810.7429624834404
235,3041.9543324452816
236,688.9242084744399
237,1385.6570189174302
238,578.2929274552419
239,1241.2548282545833
240,7848.326758091458
241,1868.2536365018007
242,7747.44983596469
243,3719.762577264504
244,286.12435862503804
245,2401.3337431516775
246,2189.6009830126986
247,2856.659294262775
248,1545.430867432994
249,4071.795975678672
250,833.1365593412122
251,914.6369115944074
252,16623.623938709337
253,2240.183123514741
254,4277.143544857063
255,10204.280921423613
256,445.74355822886497
257,6790.549579895716
258,8787.19936634925
259,1902.6280690561284
260,9811.107843471644
261,2433.866019367565
262,700.6692005517123
263,4434.847217378023
264,923.0963774733616
265,1741.6065507594567
266,497.6248811049111
267,5822.316101282884
268,1374.7273725253021
269,11479.50342436881
270,1184.008623448462
271,3899.2221654243103
