SaleID,price
0,39533.8013422397
1,298.63021084831155
2,7207.223530396953
3,11706.140120335695
4,533.2747394694736
5,1807.2173336946098
6,4654.899836871627
7,9631.648877072956
8,4003.2514423796865
9,2113.0293886741842
10,3548.970632098635
11,6298.230041632613
12,2518.8437611756744
13,12327.226773750306
14,12351.498244680908
15,386.86055486056387
16,711.2606298389799
17,5925.410969601288
18,9358.504875504608
19,1406.4149182849542
20,4658.743337183255
21,12943.270151521916
22,1365.5193209816714
23,15141.25669587736
24,1587.8146408214839
25,5859.298879105192
26,1504.3124421279542
27,3855.951591887484
28,21571.10431699038
29,16442.920446816082
30,1580.1430867927236
31,388.4252632187505
32,4186.787352038198
33,2691.0589250920984
34,3380.814746429799
35,7092.854775541709
36,1103.001001969176
37,4162.739998902202
38,25789.91785395808
39,1619.777522948327
40,13644.331450583973
41,3832.3101007826135
42,17428.969494436835
43,26132.653033102903
44,7900.159812083454
45,1943.8179041521364
46,2984.7680803479016
47,46941.38583847934
48,1168.6898086796573
49,34732.26134782225
50,4907.6862164108425
51,9925.217912490385
52,1219.1816745060448
53,593.2517350522503
54,14144.232414558463
55,3754.4476741836147
56,717.3345367906657
57,2594.3759071152003
58,1089.019781967839
59,2522.9977335951658
60,9178.75532046568
61,3243.2993886146187
62,1400.9830690390727
63,11130.76159844772
64,20499.0969108095
65,9563.16085016473
66,12866.677863247174
67,3178.5328751628067
68,1397.55297876114
69,3180.8607953517176
70,1602.1113161016046
71,586.1393724283777
72,1255.3900795464065
73,22061.577320844743
74,295.41839372074855
75,953.2139360999263
76,2968.4796561092157
77,8133.278917064063
78,2581.2622070317107
79,4994.0302427486695
80,2478.9075987951646
81,9020.650911055822
82,14723.000483302152
83,574.9119509961181
84,3888.4636110159145
85,3217.401715614273
86,37595.76564266531
87,376.1042111476593
88,3045.5440003582653
89,3564.3146003223683
90,1020.4137879928296
91,6803.210707118709
92,7052.740913402871
93,689.8657912502376
94,11507.909229204068
95,249.6956198625784
96,13613.587540597298
97,8113.3333085626855
98,474.2286417781577
99,435.54330111590707
100,484.0776754473287
101,4299.058058825757
102,1545.3251648075334
103,2872.8988447853535
104,4268.520694605441
105,979.4574256032115
106,2168.5589512803726
107,574.1080808764643
108,7529.7451932736785
109,2088.7693374765436
110,3728.633127968452
111,11458.571228874287
112,10099.492225356395
113,1677.3698155967484
114,1137.9380578704954
115,2211.378734328342
116,6438.435945120565
117,2800.258402322071
118,19721.296945817994
119,10250.217327779585
120,15664.625710077533
121,1475.7679596618796
122,7530.246917271201
123,215.042199532486
124,14682.969700148333
125,3918.8995509087813
126,2207.5876839966313
127,13795.60928899521
128,37402.690007463425
129,3024.1063788158526
130,3261.081278876718
131,891.9374742391523
132,4141.354077586561
133,6502.934885194956
134,15228.820456974816
135,1107.8110988923606
136,1429.4599249230037
137,2703.693817078707
138,6663.982234989664
139,1036.1311628793953
140,1491.9575344602902
141,2109.2944644843246
142,9961.85722380616
143,5905.617366719598
144,1079.5761666846306
145,1804.3918181168247
146,6853.552007819071
147,1237.1724456272984
148,2499.8884605205403
149,734.1413114126735
150,3763.5074926262687
151,7622.3488008737495
152,495.24442910125896
153,783.6232973233283
154,19806.27357060963
155,2947.28744162516
156,496.16361633291706
157,5302.375667879553
158,1176.874568441118
159,8212.77436708661
160,44895.38563670944
161,878.5965026760341
162,772.692315882329
163,735.6489276664012
164,5297.61344135569
165,3767.990125174973
166,6477.1097637398225
167,2568.6585507706995
168,4341.9492521314605
169,2044.2347367853467
170,3205.698092802531
171,3750.343679456453
172,1612.7113835208688
